external_id;canonical_name;label_en;label_ru;platforms;aliases;external_url
Q113957020;Theatrhythm: Final Bar Line;Theatrhythm: Final Bar Line;Theatrhythm: Final Bar Line;PlayStation 4;Theatrhythm: Final Bar Line | TFBL | Theatrhythm FBL | Theatrhythm;https://www.wikidata.org/wiki/Q113957020
Q6945900;Them's Fightin' Herds;Them's Fightin' Herds;Them’s Fightin' Herds;PlayStation 4;Them's Fightin' Herds | TFH;https://www.wikidata.org/wiki/Q6945900
Q19321000;There Came an Echo;There Came an Echo;There Came an Echo;PlayStation 4;There Came an Echo;https://www.wikidata.org/wiki/Q19321000
Q114075908;There Is No Light;There Is No Light;;PlayStation 4;There Is No Light | There Is No Light: Enhanced Edition;https://www.wikidata.org/wiki/Q114075908
Q109852583;They Always Run;They Always Run;;PlayStation 4;They Always Run;https://www.wikidata.org/wiki/Q109852583
Q47206077;They Are Billions;They Are Billions;They Are Billions;PlayStation 4;They Are Billions;https://www.wikidata.org/wiki/Q47206077
Q4051399;Thief;Thief;Thief;PlayStation 4;Thief | Thief 4;https://www.wikidata.org/wiki/Q4051399
Q795183;Thief;Thief;Thief;PlayStation 4;Thief;https://www.wikidata.org/wiki/Q795183
Q126049885;Thief Simulator 2;Thief Simulator 2;;PlayStation 5;Thief Simulator 2;https://www.wikidata.org/wiki/Q126049885
Q131388405;Thief Simulator VR: Greenview Street;Thief Simulator VR: Greenview Street;;PlayStation 5;Thief Simulator VR: Greenview Street | Thief Simulator VR;https://www.wikidata.org/wiki/Q131388405
Q18558295;Thimbleweed Park;Thimbleweed Park;Thimbleweed Park;PlayStation 4;Thimbleweed Park;https://www.wikidata.org/wiki/Q18558295
Q110029363;Thirsty Suitors;Thirsty Suitors;;PlayStation 5 | PlayStation 4;Thirsty Suitors | TS;https://www.wikidata.org/wiki/Q110029363
Q123404497;This Bed We Made;This Bed We Made;;PlayStation 4;This Bed We Made;https://www.wikidata.org/wiki/Q123404497
Q85809129;This Is Pool;This Is Pool;;PlayStation 4;This Is Pool;https://www.wikidata.org/wiki/Q85809129
Q26218316;This Is the Police;This Is the Police;This Is the Police;PlayStation 4;This Is the Police;https://www.wikidata.org/wiki/Q26218316
Q111726065;This is the Zodiac Speaking;This is the Zodiac Speaking;;PlayStation 4;This is the Zodiac Speaking;https://www.wikidata.org/wiki/Q111726065
Q122341488;This Means Warp;This Means Warp;;PlayStation 4;This Means Warp;https://www.wikidata.org/wiki/Q122341488
Q107424321;This War of Mine: The Little Ones;This War of Mine: The Little Ones;This War of Mine: The Little Ones;PlayStation 4;This War of Mine: The Little Ones | This War of Mine;https://www.wikidata.org/wiki/Q107424321
Q138023809;Thomas & Friends™: Wonders of Sodor;;;PlayStation 5 | PlayStation 4;Thomas & Friends™: Wonders of Sodor | Thomas & Friends™;https://www.wikidata.org/wiki/Q138023809
Q7794906;Thomas Was Alone;Thomas Was Alone;Thomas Was Alone;PlayStation 4;Thomas Was Alone;https://www.wikidata.org/wiki/Q7794906
Q124791402;Thorgal;Thorgal;;PlayStation 5;Thorgal;https://www.wikidata.org/wiki/Q124791402
Q61557057;Those Who Remain;Those Who Remain;;PlayStation 4;Those Who Remain;https://www.wikidata.org/wiki/Q61557057
Q136035553;Throes of the Watchmaker DLC;;;PlayStation 5 | PlayStation 4;Throes of the Watchmaker DLC;https://www.wikidata.org/wiki/Q136035553
Q600784;Throne and Liberty;Throne and Liberty;Throne and Liberty;PlayStation 5;Throne and Liberty | LIII | Lineage 3 | Project TL | The Lineage;https://www.wikidata.org/wiki/Q600784
Q122313595;Throne Quest Deluxe;Throne Quest Deluxe;;PlayStation 4;Throne Quest Deluxe;https://www.wikidata.org/wiki/Q122313595
Q56760577;Thronebreaker: The Witcher Tales;Thronebreaker: The Witcher Tales;Кровная вражда: Ведьмак. Истории;PlayStation 4;Thronebreaker: The Witcher Tales | Кровная вражда: Ведьмак. Истории | Thronebreaker;https://www.wikidata.org/wiki/Q56760577
Q104822016;Through the Darkest of Times;Through the Darkest of Times;;PlayStation 4;Through the Darkest of Times;https://www.wikidata.org/wiki/Q104822016
Q134617634;Through the Nightmares;Through the Nightmares;;PlayStation 5 | PlayStation 4;Through the Nightmares;https://www.wikidata.org/wiki/Q134617634
Q22019789;Through the Woods;Through the Woods;;PlayStation 4;Through the Woods;https://www.wikidata.org/wiki/Q22019789
Q122384278;Throw Anything;Throw Anything;;PlayStation 4;Throw Anything;https://www.wikidata.org/wiki/Q122384278
Q20712514;Thumper;Thumper;Thumper;PlayStation 4;Thumper;https://www.wikidata.org/wiki/Q20712514
Q107377918;Thunder Dragon;Thunder Dragon;Thunder Dragon;PlayStation 4;Thunder Dragon;https://www.wikidata.org/wiki/Q107377918
Q11305679;Thunder Dragon 2;Thunder Dragon 2;Thunder Dragon 2;PlayStation 4;Thunder Dragon 2 | Big Bang: Power Shooting;https://www.wikidata.org/wiki/Q11305679
Q111363658;Thunder Kid: Hunt for the Robot Emperor;Thunder Kid: Hunt for the Robot Emperor;;PlayStation 5;Thunder Kid: Hunt for the Robot Emperor | Thunder Kid;https://www.wikidata.org/wiki/Q111363658
Q113568834;Thunderflash;Thunderflash;;PlayStation 5;Thunderflash;https://www.wikidata.org/wiki/Q113568834
Q108304638;Thymesia;Thymesia;Thymesia;PlayStation 5;Thymesia;https://www.wikidata.org/wiki/Q108304638
Q126427073;Tides of Tomorrow;Tides of Tomorrow;;PlayStation 5;Tides of Tomorrow;https://www.wikidata.org/wiki/Q126427073
Q124713442;Tiebreak;Tiebreak;;PlayStation 5 | PlayStation 4;Tiebreak | Tiebreak: Official game of the ATP and WTA;https://www.wikidata.org/wiki/Q124713442
Q11625309;Tiger Knight: Empire War;Tiger Knight: Empire War;Tiger Knight: Empire War;PlayStation 4;Tiger Knight: Empire War | TK | Empire War | Empire War Game | Tiger Knight;https://www.wikidata.org/wiki/Q11625309
Q3285256;Tiger-Heli;Tiger-Heli;Tiger-Heli;PlayStation 4;Tiger-Heli;https://www.wikidata.org/wiki/Q3285256
Q100319373;Tiles;Tiles;;PlayStation 4;Tiles;https://www.wikidata.org/wiki/Q100319373
Q23795684;Tilt Brush;Tilt Brush;;PlayStation 4;Tilt Brush;https://www.wikidata.org/wiki/Q23795684
Q124074973;Timber Tennis: Versus;Timber Tennis: Versus;;PlayStation 4;Timber Tennis: Versus | Timber Tennis;https://www.wikidata.org/wiki/Q124074973
Q123739212;Time Flies;Time Flies;;PlayStation 5;Time Flies;https://www.wikidata.org/wiki/Q123739212
Q114929235;Time on Frog Island;Time on Frog Island;;PlayStation 4;Time on Frog Island;https://www.wikidata.org/wiki/Q114929235
Q68836966;Time Recoil;Time Recoil;;PlayStation 4;Time Recoil;https://www.wikidata.org/wiki/Q68836966
Q125708990;Times & Galaxy;Times & Galaxy;;PlayStation 5;Times & Galaxy;https://www.wikidata.org/wiki/Q125708990
Q61613573;Timespinner;Timespinner;Timespinner;PlayStation 4;Timespinner;https://www.wikidata.org/wiki/Q61613573
Q122385311;Tin & Kuna;Tin & Kuna;;PlayStation 4;Tin & Kuna;https://www.wikidata.org/wiki/Q122385311
Q111994599;Tin Can;Tin Can;;PlayStation 4;Tin Can | Tin Can: Escape Pod Simulator;https://www.wikidata.org/wiki/Q111994599
Q123404405;Tintin Reporter – Cigars of the Pharaoh;Tintin Reporter – Cigars of the Pharaoh;Tintin Reporter — Cigars of the Pharaoh;PlayStation 4;Tintin Reporter – Cigars of the Pharaoh | Tintin Reporter;https://www.wikidata.org/wiki/Q123404405
Q135014215;Tiny Bookshop;Tiny Bookshop;;PlayStation 5;Tiny Bookshop;https://www.wikidata.org/wiki/Q135014215
Q106691906;Tiny Brains;Tiny Brains;;PlayStation 4;Tiny Brains;https://www.wikidata.org/wiki/Q106691906
Q47474028;Tiny Metal;Tiny Metal;;PlayStation 4;Tiny Metal;https://www.wikidata.org/wiki/Q47474028
Q114860483;Tiny Tales: Heart of the Forest;Tiny Tales: Heart of the Forest;;PlayStation 5 | PlayStation 4;Tiny Tales: Heart of the Forest | Tiny Tales;https://www.wikidata.org/wiki/Q114860483
Q123915089;Tiny Terry's Turbo Trip;Tiny Terry's Turbo Trip;Tiny Terry's Turbo Trip;PlayStation 5;Tiny Terry's Turbo Trip;https://www.wikidata.org/wiki/Q123915089
Q109669248;Tiny Tina's Assault on Dragon Keep: A Wonderlands One-shot Adventure;Tiny Tina's Assault on Dragon Keep: A Wonderlands One-shot Adventure;Tiny Tina's Assault on Dragon Keep: A Wonderlands One-shot Adventure;PlayStation 4;Tiny Tina's Assault on Dragon Keep: A Wonderlands One-shot Adventure | Tiny Tina's Assault on Dragon Keep;https://www.wikidata.org/wiki/Q109669248
Q107209787;Tiny Tina's Wonderlands;Tiny Tina's Wonderlands;Tiny Tina’s Wonderlands;PlayStation 5 | PlayStation 4;Tiny Tina's Wonderlands;https://www.wikidata.org/wiki/Q107209787
Q122370566;Tiny Troopers: Global Ops;Tiny Troopers: Global Ops;Tiny Troopers: Global Ops;PlayStation 4;Tiny Troopers: Global Ops | Tiny Troopers;https://www.wikidata.org/wiki/Q122370566
Q28127103;Tiny Troopers: Joint Ops;Tiny Troopers: Joint Ops;;PlayStation 4;Tiny Troopers: Joint Ops | Tiny Troopers Joint Ops XL | Tiny Troopers;https://www.wikidata.org/wiki/Q28127103
Q116688333;Tip Top: Don't fall!;Tip Top: Don't fall!;Tip Top: Don't fall!;PlayStation 4;Tip Top: Don't fall! | Tip Top;https://www.wikidata.org/wiki/Q116688333
Q124428529;Tirta;Tirta;;PlayStation 5 | PlayStation 4;Tirta;https://www.wikidata.org/wiki/Q124428529
Q33111716;Titan Attacks!;Titan Attacks!;Titan Attacks!;PlayStation 4;Titan Attacks!;https://www.wikidata.org/wiki/Q33111716
Q108214685;Titan Chaser;Titan Chaser;Titan Chaser;PlayStation 4;Titan Chaser;https://www.wikidata.org/wiki/Q108214685
Q324871;Titan Quest;Titan Quest;Titan Quest;PlayStation 4;Titan Quest | Titan Quest: Immortal Throne | Титан квест;https://www.wikidata.org/wiki/Q324871
Q19896736;Titan Souls;Titan Souls;Titan Souls;PlayStation 4;Titan Souls;https://www.wikidata.org/wiki/Q19896736
Q28678974;Titanfall;Titanfall;Titanfall;PlayStation 4;Titanfall | Titanfall series;https://www.wikidata.org/wiki/Q28678974
Q24044813;Titanfall 2;Titanfall 2;Titanfall 2;PlayStation 4;Titanfall 2 | TF | 2;https://www.wikidata.org/wiki/Q24044813
Q124075046;Titanic VR;Titanic VR;;PlayStation 4;Titanic VR;https://www.wikidata.org/wiki/Q124075046
Q110060794;Titans Pinball;Titans Pinball;;PlayStation 5;Titans Pinball;https://www.wikidata.org/wiki/Q110060794
Q122370450;Titeuf: Mega Party;Titeuf: Mega Party;;PlayStation 4;Titeuf: Mega Party | Titeuf;https://www.wikidata.org/wiki/Q122370450
Q132735810;To a T;To a T;;PlayStation 5;To a T;https://www.wikidata.org/wiki/Q132735810
Q138798375;To Bloom in Darkest Night;To Bloom in Darkest Night;;PlayStation 5;To Bloom in Darkest Night;https://www.wikidata.org/wiki/Q138798375
Q122351402;To Hell With The Ugly;To Hell With The Ugly;;PlayStation 4;To Hell With The Ugly;https://www.wikidata.org/wiki/Q122351402
Q62133239;To Leave;To Leave;;PlayStation 4;To Leave;https://www.wikidata.org/wiki/Q62133239
Q1711379;To the Moon;To the Moon;To the Moon;PlayStation 5;To the Moon;https://www.wikidata.org/wiki/Q1711379
Q124023850;TO THE TOP: Ato no Ijin-tachi;TO THE TOP: Ato no Ijin-tachi;TO THE TOP: Ato no Ijin-tachi;PlayStation 4;TO THE TOP: Ato no Ijin-tachi | TO THE TOP;https://www.wikidata.org/wiki/Q124023850
Q111752843;Toasty: Ashes of Dusk;Toasty: Ashes of Dusk;Toasty: Ashes of Dusk;PlayStation 5;Toasty: Ashes of Dusk | Toasty;https://www.wikidata.org/wiki/Q111752843
Q21162315;Toby: The Secret Mine;Toby: The Secret Mine;;PlayStation 4;Toby: The Secret Mine | Toby;https://www.wikidata.org/wiki/Q21162315
Q29344623;ToeJam & Earl: Back in the Groove;ToeJam & Earl: Back in the Groove;ToeJam & Earl: Back in the Groove;PlayStation 4;ToeJam & Earl: Back in the Groove | ToeJam & Earl;https://www.wikidata.org/wiki/Q29344623
Q110468743;TOEM;TOEM;TOEM;PlayStation 5;TOEM | TOEM: A Photo Adventure;https://www.wikidata.org/wiki/Q110468743
Q131424377;TOEM 2;TOEM 2;;PlayStation 5;TOEM 2;https://www.wikidata.org/wiki/Q131424377
Q134930278;Together We Live;Together We Live;;PlayStation 5 | PlayStation 4;Together We Live | Issho ni Ikimashou Ikimashou Ikimashou;https://www.wikidata.org/wiki/Q134930278
Q13220119;Toki Tori 2;Toki Tori 2;;PlayStation 4;Toki Tori 2 | Toki Tori 2+;https://www.wikidata.org/wiki/Q13220119
Q26898499;Tokyo 42;Tokyo 42;Tokyo 42;PlayStation 4;Tokyo 42 | Tokyo 42 Video Game;https://www.wikidata.org/wiki/Q26898499
Q76523367;Tokyo Chronos;Tokyo Chronos;Tokyo Chronos;PlayStation 4;Tokyo Chronos;https://www.wikidata.org/wiki/Q76523367
Q19983557;Tokyo Dark;Tokyo Dark;Tokyo Dark;PlayStation 4;Tokyo Dark;https://www.wikidata.org/wiki/Q19983557
Q74115527;Tokyo Ghoul: re Call to Exist;Tokyo Ghoul: re Call to Exist;;PlayStation 4;Tokyo Ghoul: re Call to Exist | Tokyo Ghoul;https://www.wikidata.org/wiki/Q74115527
Q122829134;Tokyo Psychodemic;Tokyo Psychodemic;;PlayStation 5 | PlayStation 4;Tokyo Psychodemic;https://www.wikidata.org/wiki/Q122829134
Q123966155;Tokyo Revengers: Last Mission;Tokyo Revengers: Last Mission;Tokyo Revengers: Last Mission;PlayStation 5 | PlayStation 4;Tokyo Revengers: Last Mission | Tokyo Revengers;https://www.wikidata.org/wiki/Q123966155
Q122965656;Tokyo Underground Killer;Tokyo Underground Killer;;PlayStation 5;Tokyo Underground Killer;https://www.wikidata.org/wiki/Q122965656
Q19501019;Tokyo Xanadu;Tokyo Xanadu;Tokyo Xanadu;PlayStation 4;Tokyo Xanadu;https://www.wikidata.org/wiki/Q19501019
Q129577464;Tokyo Xtreme Racer;Tokyo Xtreme Racer;;PlayStation 5;Tokyo Xtreme Racer | Shutoko Battle | Shutokō Battle;https://www.wikidata.org/wiki/Q129577464
Q63675773;Tom Clancy's Ghost Recon Breakpoint;Tom Clancy's Ghost Recon Breakpoint;Tom Clancy’s Ghost Recon Breakpoint;PlayStation 4;Tom Clancy's Ghost Recon Breakpoint | Ghost Recon Breakpoint;https://www.wikidata.org/wiki/Q63675773
Q108809770;Tom Clancy's Ghost Recon Frontline;Tom Clancy's Ghost Recon Frontline;Tom Clancy’s Ghost Recon Frontline;PlayStation 5 | PlayStation 4;Tom Clancy's Ghost Recon Frontline | Ghost Recon Frontline;https://www.wikidata.org/wiki/Q108809770
Q20155365;Tom Clancy's Ghost Recon Wildlands;Tom Clancy's Ghost Recon Wildlands;Tom Clancy's Ghost Recon Wildlands;PlayStation 4;Tom Clancy's Ghost Recon Wildlands | Ghost Recon: Wildlands;https://www.wikidata.org/wiki/Q20155365
Q1756100;Tom Clancy's Rainbow 6: Patriots;Tom Clancy's Rainbow 6: Patriots;Tom Clancy’s Rainbow 6: Patriots;PlayStation 4;Tom Clancy's Rainbow 6: Patriots | Tom Clancy's Rainbow 6;https://www.wikidata.org/wiki/Q1756100
Q64743240;Tom Clancy's Rainbow Six Extraction;Tom Clancy's Rainbow Six Extraction;Tom Clancy’s Rainbow Six Extraction;PlayStation 5 | PlayStation 4;Tom Clancy's Rainbow Six Extraction | Rainbow Six Extraction | Rainbow Six Quarantine | Tom Clancy's Rainbow Six Quarantine | Rainbow Six Эвакуация | Tom Clancy's Rainbow Six Эвакуация;https://www.wikidata.org/wiki/Q64743240
Q17183996;Tom Clancy's Rainbow Six Siege;Tom Clancy's Rainbow Six Siege;;PlayStation 5 | PlayStation 4;Tom Clancy's Rainbow Six Siege | Tom Clancy’s Rainbow Six Siege X | R6 Siege | Rainbow Six Siege | R6 | Siege | Rainbow 6 siege | Rainbow Six Siege X;https://www.wikidata.org/wiki/Q17183996
Q13431312;Tom Clancy's The Division;Tom Clancy's The Division;Tom Clancy's The Division;PlayStation 4;Tom Clancy's The Division | Division | The Division | Division 1;https://www.wikidata.org/wiki/Q13431312
Q62480175;Tom Clancy's The Division;Tom Clancy's The Division;Tom Clancy's The Division;PlayStation 4;Tom Clancy's The Division | The Division;https://www.wikidata.org/wiki/Q62480175
Q50376754;Tom Clancy's The Division 2;Tom Clancy's The Division 2;Tom Clancy’s The Division 2;PlayStation 4;Tom Clancy's The Division 2 | Division 2 | The Division 2 | The Division II | The Division Two | Tom Clancy's The Division II | Tom Clancy's The Division Two;https://www.wikidata.org/wiki/Q50376754
Q108488461;Tom Clancy's The Division Heartland;Tom Clancy's The Division Heartland;Tom Clancy’s The Division: Heartland;PlayStation 5 | PlayStation 4;Tom Clancy's The Division Heartland | DH | D:H | Division Heartland | TCTD:H | TCTDH | TDH | TH:H | The Division Heartland;https://www.wikidata.org/wiki/Q108488461
Q1757876;Tomb Raider;Tomb Raider;Tomb Raider;PlayStation 4;Tomb Raider | 2013 Tomb Raider | Tomb Raider 10 | Tomb Raider 2011 | Tomb Raider 2012;https://www.wikidata.org/wiki/Q1757876
Q270503;Tomb Raider;Tomb Raider;Tomb Raider;PlayStation 4;Tomb Raider | Серии Tomb Raider;https://www.wikidata.org/wiki/Q270503
Q317620;Tomb Raider;Tomb Raider;;PlayStation 5 | PlayStation 4;Tomb Raider | Tomb Raider: Gold | 1996 Tomb Raider | Tomb Raider 1 | Томб райдер;https://www.wikidata.org/wiki/Q317620
Q130486379;Tomb Raider IV—VI Remastered;;;PlayStation 5 | PlayStation 4;Tomb Raider IV—VI Remastered | Tomb Raider IV;https://www.wikidata.org/wiki/Q130486379
Q123272433;Tomb Raider I–III Remastered;;Tomb Raider I–III Remastered;PlayStation 5 | PlayStation 4;Tomb Raider I–III Remastered | Tomb Raider I;https://www.wikidata.org/wiki/Q123272433
Q105985883;Tomb Raider: Definitive Edition;Tomb Raider: Definitive Edition;;PlayStation 4;Tomb Raider: Definitive Edition | Tomb Raider;https://www.wikidata.org/wiki/Q105985883
Q665785;Tomb Raider: Legend;Tomb Raider: Legend;;PlayStation 5 | PlayStation 4;Tomb Raider: Legend | Tomb Raider;https://www.wikidata.org/wiki/Q665785
Q126312651;Tomba! Special Edition;Tomba! Special Edition;;PlayStation 5 | PlayStation 4;Tomba! Special Edition | TSE | T!SE;https://www.wikidata.org/wiki/Q126312651
